levels,spacing_pct,total_pnl,max_drawdown_pct,total_fills,sharpe_ratio
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
8,0.15,3482187.4,100.53,684,0.5988
12,0.1,3642917.55,100.2,1142,0.5806
12,0.1,3642917.55,100.2,1142,0.5806
12,0.1,3642917.55,100.2,1142,0.5806
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
6,0.15,3941763.13,100.63,668,0.578
10,0.1,3988989.72,100.22,1128,0.5699
10,0.1,3988989.72,100.22,1128,0.5699
10,0.1,3988989.72,100.22,1128,0.5699
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
5,0.15,3860257.28,100.77,648,0.5502
8,0.1,4119969.57,100.26,1097,0.5421
8,0.1,4119969.57,100.26,1097,0.5421
8,0.1,4119969.57,100.26,1097,0.5421
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
4,0.15,3374297.47,101.11,615,0.5002
6,0.1,3618158.58,100.4,1032,0.4818
6,0.1,3618158.58,100.4,1032,0.4818
6,0.1,3618158.58,100.4,1032,0.4818
5,0.1,2848685.71,100.61,971,0.4162
5,0.1,2848685.71,100.61,971,0.4162
5,0.1,2848685.71,100.61,971,0.4162
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
3,0.15,2010555.67,102.3,554,0.3862
4,0.1,1718288.4,104.35,890,0.3281
4,0.1,1718288.4,104.35,890,0.3281
4,0.1,1718288.4,104.35,890,0.3281
12,0.1,2278234.25,100.32,1142,0.2437
12,0.1,1980640.49,100.36,1142,0.2343
10,0.1,2351369.76,100.37,1128,0.2256
3,0.1,133462.32,121.1,775,0.217
3,0.1,133462.32,121.1,775,0.217
3,0.1,133462.32,121.1,775,0.217
10,0.1,1994257.24,100.43,1128,0.2154
8,0.1,2072944.62,100.52,1097,0.1899
8,0.1,1626553.98,100.65,1097,0.1775
12,0.1,1869991.5,100.37,1142,0.1645
10,0.1,1861478.46,100.44,1128,0.1491
12,0.1,2049639.37,100.28,1142,0.1377
10,0.1,2077055.9,100.32,1128,0.1252
6,0.1,888791.98,127.66,1032,0.124
12,0.1,1643374.79,100.35,1142,0.1233
8,0.1,1460580.5,100.67,1097,0.1197
10,0.1,1589538.4,100.42,1128,0.1103
6,0.1,293604.45,113.51,1032,0.1067
8,0.1,1730052.31,100.41,1097,0.1015
8,0.1,1120655.43,100.58,1097,0.0858
5,0.1,-426554.21,381.0,971,0.0727
6,0.1,72306.48,241.8,1032,0.0671
6,0.1,431602.22,100.84,1032,0.0602
5,0.1,-1140779.23,557.64,971,0.0507
6,0.1,-380926.95,141.09,1032,0.0426
5,0.1,-975181.91,197.72,971,0.0298
5,0.1,-1406336.8,535.59,971,0.0276
4,0.1,-2375761.5,951.74,890,0.0139
5,0.1,-1950216.92,436.41,971,0.0107
4,0.1,-3061546.13,488.71,890,-0.0038
4,0.1,-3268542.78,2585.54,890,-0.0143
4,0.1,-3600489.74,1352.5,890,-0.0168
4,0.1,-4280339.88,1560.79,890,-0.0249
3,0.1,-6239650.38,1261.32,775,-0.04
3,0.1,-5325270.87,2628.57,775,-0.0509
3,0.1,-7864708.73,3779.61,775,-0.0639
3,0.1,-6958241.86,3392.56,775,-0.0654
3,0.1,-6515645.92,54074.3,775,-0.0876
